depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Bolívar,CARTAGENA,"1,300,102,503",RODOLFO ANTONIO GOMEZ SANCHEZ,,"6,889,725",RODOLFO ANTONIO GOMEZ SANCHEZ,2,Profesional Independiente,,"BOCAGRANDE AVENIDA 1 No. 14-54 B, EDIFICIO SEGUROS BOLIVAR, CENTRO MEDICO DE ESPECIALISTAS",6652767 - 6551376 - 3002032820,,rorogom@hotmail.com,,,,SI,"20,151,130","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,219",RODRIGO ALFONSO RODELO CALVO,,"1,047,421,032",RODRIGO ALFONSO RODELO CALVO,2,Profesional Independiente,,"CENTRO, AV VENEzUELA. EDIFICIO CITYBANK OFICINA 4GH",3012509226,,rodrigorodeloc@gmail.com,,,,SI,"20,190,910","20,230,909",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,045",RODRIGO DE JESUS DE VIVERO CAMACHO,,"9,312,762",RODRIGO DE JESUS DE VIVERO CAMACHO,2,Profesional Independiente,NO,Bocagrande Ave. San Martin # 13-89 tro medico bocagrande con 501,6656982,"6,656,982",rodevivero@hotmail.com,,,,SI,"20,061,024","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,087",RODRIGO JOSE VELEZ BUSTILLO,,"73,097,470",RODRIGO JOSE VELEZ BUSTILLO,2,Profesional Independiente,,CENTRO COMERCIAL BOCAGRANDE CRA 2 No. 8 146 CONST 304,6654333,,rodrigovelezmd@gmail.com,,,,SI,"20,130,429","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,169",ROGER MENDEZ ROCA,,"73,126,368",ROGER MENDEZ ROCA,2,Profesional Independiente,,LAGUITO CRA 6 No 5-161 EDIFICIO CENTRO MEDICO - PRISMA CONSULTORIO 402,6482677 - 3135413687 - 3135577385,,rogermendezroca97@gmail.com,,,,SI,"20,160,725","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,732",Roger David Almanza Benito Revollo,,"8,854,882",Roger David Almanza Benito Revollo,2,Profesional Independiente,,Centro Medico Prisma clle 6a numero 5-161 quinto piso ofc 502,3004723100-3043371127,,rogeralmanzabr31@yahoo.com.co,,,,SI,"20,150,421","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,616",ROLANDO BECHARA CASTILLA,,"6,870,495",ROLANDO BECHARA CASTILLA,2,Profesional Independiente,,CALLE 30 NO 20-71 SEGUNDO PISO,3205493443,,calidad@clioftal.com,,,,SI,"20,190,910","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,917",RONALD MONDOL LEZAMA,,"73,009,156",RONALD MONDOL LEZAMA,2,Profesional Independiente,,CENTRO COMERCIAL Y TURISTICA SAN LAZARO DISTRITO DE ARTES CALLE REAL 31 A #110 L10,3014585361,,ronaldmondol@gmail.com,,,,SI,"20,170,227","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,968",Ronald Felipe Castaño Diaz,,"73,212,429",Ronald Felipe Castaño Diaz,2,Profesional Independiente,,Diagonal 30 #30B-24,6436747 - 3173316538,,drcastanoalergias@gmail.com,,,,SI,"20,170,802","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,472",ROSALY GOMEZ GOMEZ,,"22,478,968",ROSALY GOMEZ GOMEZ,2,Profesional Independiente,,CENTRO MEDICO LOS EJECUTIVOS CONS 219,3126811533,,rosalygomez@hotmail.com,,,,SI,"20,120,914","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,882",ROSANA ALVARADO BERRIO,,"30,840,699",ROSANA ALVARADO BERRIO,2,Profesional Independiente,,BARIIO EL POZON CALLE 1 DE MAYO MZ 98 LOTE 9,3135174068,,sinfin1105@hotmail.com,,,,SI,"20,160,822","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,832",ROSARIO PIZZA BARRIOS,,"45,480,669",ROSARIO PIZZA BARRIOS,2,Profesional Independiente,,CENTRO MEDICO BOCAGRANDE CALLE 5A # 6A-19 CONSULTORIO 408,6562747 - 6562748 - 6562749 - 3014676899,"6,562,854",ropizzab@gmail.com,,,,SI,"20,120,621","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,491",ROSILDA SOFIA VELASQUEZ FERRER,,"51,852,796",ROSILDA SOFIA VELASQUEZ FERRER,2,Profesional Independiente,,EDIFICIO MORROS EPIC APRT 217,315831859,,sofiavelasquez@hotmail.com,,,,SI,"20,161,219","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,637",ROXANNA MARTINEZ SANCHEZ,,"45,760,188",ROXANNA MARTINEZ SANCHEZ,2,Profesional Independiente,,AVENIDA VENEZUELA ED. CITY BANK PISO 5 OF.5G,310-7122110,,roxanna-martinez@hotmail.com,,,,SI,"20,140,512","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,430",ROY SEBASTIÁN BALLESTAS LARIOS,,"73,113,445",ROY SEBASTIÁN BALLESTAS LARIOS,2,Profesional Independiente,NO,MANGA AVENIDA JIMENEZ CALLE 26 N. 18-22,6431665 - 316-4561517,"6,431,665",roysebastian9@gmail.com,,,,SI,"20,081,211","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,797",RUBEN SABOGAL BARRIOS,,"73,093,247",RUBEN SABOGAL BARRIOS,2,Profesional Independiente,,"EDIFICIO, CONCASA OFI 801",6642262,,martikagiral2014@gmail.com,RUBEN SABOGAL BARRIOS,,,SI,"20,170,530","20,210,831",,6,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,015",RUBEN DARIO GIRALDO MORALES,,"73,126,902",RUBEN DARIO GIRALDO MORALES,2,Profesional Independiente,,AVENIDA SAN MARTIN 2 AVENIDA No 10-59 EDIFICIO SKY,6652029,,rubengiraldo667@gmail.com,,,,SI,"20,150,803","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,233",Rubiela del Carmen Zabaleta Puello,,"45,425,203",Rubiela del Carmen Zabaleta Puello,2,Profesional Independiente,,PIE DE LA POPA CALLEJON LEQUERICA EDIFICO SANTORINI LOCAL 2,6606614,,rubielazabaleta@hotmail.com,,,,SI,"20,150,715","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,900",Sabas Guzman Arquez,,"73,125,959",Sabas Guzman Arquez,2,Profesional Independiente,NO,Edificio City Bank of 8E Av Venezuela Cl 35 8B-05,660 0040,"6,600,040",saguzar67@hotmail.com,,,,SI,"20,070,306","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,341",SAIDA MARGARITA SALAIMAN VERBEL,,"64,521,179",SAIDA MARGARITA SALAIMAN VERBEL,2,Profesional Independiente,,PIE DE LA POPA CLL 29 D NO. 22-19,6451902,,saidamsv2007@hotmail.com,,,,SI,"20,140,620","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,179",SALIN INSIGNARES BUELVAS,,"1,047,473,369",SALIN INSIGNARES BUELVAS,2,Profesional Independiente,,"BOCAGRANDE, Cra 2 No 7-73, EDIFICIO CARTAGENA ESCAPE PLAZA OF 301",6650333-6654722,,salin11@hotmail.com,,,,SI,"20,190,401","20,230,331",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,602",SALVADOR INSIGNARES ORDOÑEZ,,"73,098,164",SALVADOR INSIGNARES ORDOÑEZ,2,Profesional Independiente,,BOCAGRANDE AV. SANMARTIN EDIFICIO ESCAPE No 9-73 OFIC 301,66500333,,salin60@gmail.com,,,,SI,"20,150,309","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,839",SAMUEL CANTILLO VILLAR,,"3,771,176",SAMUEL CANTILLO VILLAR,2,Profesional Independiente,,"PIE DE LA POPA, Cr.21 30-29 CALLE DE LA CANDELARIA, CENTRO MEDICO CLÍNICA AMI CONS 408",3168314860,,cantillo_samuel@hotmail.com,,,,SI,"20,191,017","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,950",SANDRA GARAY TAMARA,,"64,554,809",SANDRA GARAY TAMARA,2,Profesional Independiente,,CENTRO MEDICO SANTA LUCIA CONSULTORIO 210 PISO 2,6611603 - 3008156867,,sgaraytamara@hotmail.com,,,,SI,"20,170,516","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,989",SANDRA HERRERA LOMONACO,,"45,480,900",SANDRA HERRERA LOMONACO,2,Profesional Independiente,,CARRERA 20-A# 20-06 LOCAL 2,3122620951,,sherreral1@hotmail.com,,,,SI,"20,171,018","20,211,017",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,167",SANDRA LILIANA RUIZ JIMENEZ,,"52,336,143",SANDRA LILIANA RUIZ JIMENEZ,2,Profesional Independiente,,CARRERA 68 # 31a-89,6642372,,slrjlabco@gmail.com,,,,SI,"20,190,227","20,230,226",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,975",SANDRA LUCIA BALLESTAS SOLANO,,"45,691,667",SANDRA LUCIA BALLESTAS SOLANO,2,Profesional Independiente,,Cra 71 No 31-297 CENTRO MEDICO SANTA LUCIA CONSULTORIO 210,6661254 - 3106578039,,sandraballestassolano@gmail.com,,,,SI,"20,170,824","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,751",Sandra Milena Gomez Jimenez,,"45,560,668",Sandra Milena Gomez Jimenez,2,Profesional Independiente,,"ESPINAL, CENTRO COMERCIAL Y TURISTICO SAN LAZARO, DISTRITO ARTES , CALLE REAL 31A No 110 LOCAL 110",6633824,,odontologiaestetica1@hotmail.com,,,,SI,"20,150,602","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,276",Sandra Mulford Garcia,,"1,001,832,320",Sandra Mulford Garcia,2,Profesional Independiente,,Mx Lote 9 etapa 2°,3217256488,,sandramulfordgarcia@gmail.com,,,,SI,"20,200,706","20,240,705",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,934",SANDY MARTINEZ SANCHEZ,,"45,541,338",SANDY MARTINEZ SANCHEZ,2,Profesional Independiente,,CARRERA 71 #31-145 LOCAL 1,6462158-3045720792,,LOCRIBA@HOTMAIL.COM,,,,SI,"20,170,420","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,241",SANTIAGO JOSE INSIGNARES ORDOÑEZ,,"9,134,157",SANTIAGO JOSE INSIGNARES ORDOÑEZ,2,Profesional Independiente,,PLAZOLETA TELECON EDIFICIO COMODORO OFICINA 302,6641105,"6,641,105",santiagoinsignares@hotmail.com,,,,SI,"20,111,005","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,008",SARMIENTO BORDA MAURICIO ENRIQUE,,"73,186,076",SARMIENTO BORDA MAURICIO ENRIQUE,2,Profesional Independiente,,CARRERA 20 # 29 C 67,3188660294,,mesarmiento@sura.com.co,,,,SI,"20,171,122","20,211,121",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,160",SCARLETT DEL CARMEN RODRIGUEZ RIVERA,,"1,047,456,350",SCARLETT DEL CARMEN RODRIGUEZ RIVERA,2,Profesional Independiente,,"Cra 18a #26-180 - Barrio:Manga, primer callejon",3044529609,,psicoclinicainfantil@psicokidsteensips.com.co,,,,SI,"20,190,125","20,230,124",,,NATURAL,1,Privada,2,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,781",SENON MALO BATISTA,,"73,111,137",SENON MALO BATISTA,2,Profesional Independiente,,CENTRO COMERCIAL RONDA REAL LOCAL 218,6531701,,biosalud218@hotmail.com,,,,SI,"20,191,128","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,248",SERGIO ALEJANDRO MARTINEZ LECOMPTE,,"80,503,253",SERGIO ALEJANDRO MARTINEZ LECOMPTE,2,Profesional Independiente,,AVENIDA SAN MARTIN No 9-73 LOCAL 201 EDIFICIO CARTAGENA ESCAPE,6658555,,marcera@costa.net.co,,,,SI,"20,130,429","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,337",SERGIO HOYOS COLOMBO,,"73,119,463",SERGIO HOYOS COLOMBO,2,Profesional Independiente,NO,MANGA AVENIDA JIMENEZ No. 19-18 EDIFICIO PALERMO,3008103922,"6,605,467",sergiohoyos@hotmail.com,,,,SI,"20,061,122","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,405",SHIRLEY PATRY POMARES CASTILLA,,"45,471,652",SHIRLEY PATRY POMARES CASTILLA,2,Profesional Independiente,,AV SAN LAZARO CRA 15 No 26-102,3157352411,"6,530,133",shirleypomares@gmail.com,,,,SI,"20,170,711","20,210,831",,6,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,855",SILVIANA GARRIDO CABRERA,,"22,803,718",SILVIANA GARRIDO CABRERA,2,Profesional Independiente,,AVENIDA PEDRO DE HEREDIA CALLE 31 Nº 58-36 CENTRO MEDICO LOS EJECUTIVOS CONSULTORIO 208,3052903294,,silvianagarrido@hotmail.com,,,,SI,"20,160,523","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,258",SIMON ALVARO HAYDAR GHISAYS,,"9,074,687",SIMON ALVARO HAYDAR GHISAYS,2,Profesional Independiente,NO,CENTRO MEDICO BOCAGRANDE CONS 407,6651112,"6,651,112",simonhaydar@yahoo.com,,,,SI,"20,060,620","20,210,831",,1,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,043",SIRLY GONZALEZ OSPINO,,"45,755,667",SIRLY GONZALEZ OSPINO,2,Profesional Independiente,NO,LA CASTELLANA CRA 68 N 31-34 PISO 4 OFIC 401 402,6614130,,delfindorado@hotmail.com,,,,SI,"20,080,912","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,609",SOL CLARA INES QUINTERO PEREZ,,"37,545,679",SOL CLARA INES QUINTERO PEREZ,2,Profesional Independiente,,MANZANA 55 LOTE 3,3183355247,,sol-quin@hotmail.com,,,,SI,"20,140,124","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,758",SOL MARIA LICONA CARRILLO,,"51,680,391",SOL MARIA LICONA CARRILLO,2,Profesional Independiente,,"CEBALLOS, CENTRO COMERCIAL MAMONAL LOCAL 5",3106488297 - 6471705,,tatianaaltamar08@hotmail.es,,,,SI,"20,120,430","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,508",SONIA JEANETTE LONDOÑO GIRALDO,,"43,556,573",SONIA JEANETTE LONDOÑO GIRALDO,2,Profesional Independiente,,CALLE 5 No.6A-19,6709011,,sonia_londono_g@yahoo.es,,,,SI,"20,190,429","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,658",STELLA CECILIA LINARES PEREZ,,"45,531,288",STELLA CECILIA LINARES PEREZ,2,Profesional Independiente,,Manzana 7 Lote 4 3°Piso Oficina 301,3136142726 - 3136142703,,stellalinareslab@gmail.com,,,,SI,"20,140,730","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,184",Stephanye Ariza Martinez,,"1,067,723,225",Stephanye Ariza Martinez,2,Profesional Independiente,,carrera 3 # 6a-17 Edificio Jasban Oficina 706,3017882348,,tephyariza@gmail.com,,,,SI,"20,190,423","20,230,422",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,149",Steven Osorio Anaya,,"1,047,409,574",Steven Osorio Anaya,2,Profesional Independiente,,Calle 6 N3-17 Edificio Jasban Consultorio 408,3123221951,,stevenosoriorl@gmail.com,,,,SI,"20,190,103","20,230,102",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,805",suanny del carmen gonzalez coquel,,"45,543,052",suanny del carmen gonzalez coquel,2,Profesional Independiente,,Manga tercera avenida N° 21 -188,3126149345,,suagonco@hotmail.com,,,,SI,"20,160,203","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,880",sugey lopez angulo,,"22,586,857",sugey lopez angulo,2,Profesional Independiente,,manzana 8 lote 15 3 etapa,6719336,,sumiloan18@hotmail.com,,,,SI,"20,160,811","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,779",SUGEY ERCILA GONZALEZ GARCES Y/O GENETIC HELP,,"45,688,650",SUGEY ERCILIA GONZALEZ GARCES Y/O GENETIC HELP,2,Profesional Independiente,,PIE DE LA POPA CALLEJON FRANCO No 29B - 76,6710533 - 6719969,,genetichelp@hotmail.com,,,,SI,"20,191,029","20,210,831",,8,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,502",Sulay Diaz Capella,,"23,145,804",Sulay Diaz Capella,2,Profesional Independiente,,Urbanización Alcatraz N 53-103,6629994,,sulyta48@hotmail.com,,,,SI,"20,100,924","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,165",SUSANA SOFIA CASTILLA CAPELLA,,"1,047,421,936",SUSANA SOFIA CASTILLA CAPELLA,2,Profesional Independiente,,"CENTRO, EDIFICIO CITIBANK CONS 4GH",3013545327,,susanaccapella@gmail.com,,,,SI,"20,190,228","20,230,227",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,110",SUSY DEL CARMEN MONTAÑO RODRIGUEZ,,"45,461,825",SUSY DEL CARMEN MONTAÑO RODRIGUEZ,2,Profesional Independiente,,PLAZOLETA TELECOM EDIFICIO COMODORO OFICINA 302,6641105,"6,641,105",susymonro29@yahoo.com,,,,SI,"20,111,005","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,194",TANIA MARIA PUENTES MORELOS,,"22,806,422",TANIA MARIA PUENTES MORELOS,2,Profesional Independiente,,MANGA CALLE REAL 19-71 EDIFICIO MANGA SEÑORIAL PISO 1,6609725,,nenalinda2001@hotmail.com,,,,SI,"20,100,226","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,810",TATIANA DANIELA AKEL ALZATE,,"1,047,391,697",TATIANA DANIELA AKEL ALZATE,2,Profesional Independiente,,Barrio Getsemani calle del Espirito Santos # 29-139,3003137947,,danielakel@gmail.com,,,,SI,"20,160,215","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,338",tatiana maria arcila aristizabal,,"32,908,034",tatiana maria arcila aristizabal,2,Profesional Independiente,,tercera etapa manzana e lote 6,6671635- 6769527,,alvaradoarcila@outlook.com,,,,SI,"20,151,021","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,191",Tatiana Maria Fortich Oñoro,,"32,759,907",Tatiana Maria Fortich Oñoro,2,Profesional Independiente,,castillo granade,6551660,,tatifor12@hotmail.com,,,,SI,"20,100,224","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,162",URIEL ANTONIO MERCADO RIVERA,,"73,106,955",URIEL ANTONIO MERCADO RIVERA,2,Profesional Independiente,,BARRIO TACARIGUA CALLE PRINCIPAL DIAGONAL 62 # 48-125,3107374973,,urielmercadorivera@hotmail.com,,,,SI,"20,190,207","20,230,206",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,206",Vanesa Isabel Castillo Villar,,"33,100,985",Vanesa Isabel Castillo Villar,2,Profesional Independiente,,Centro Medico Los Ejecutivos consultorio 211,3004358140,,castillovanessa1809@gmail.com,,,,SI,"20,190,802","20,230,801",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,770",Verena Margarita Pérez Carvajal,,"22,792,689",Verena Margarita Pérez Carvajal,2,Profesional Independiente,NO,Centro calle 36 N° 10-75 Centro Com. Invercrédito Of 202,6641157,,verenaperez@yahoo.com.mx,,,,SI,"20,080,718","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,420",Veronica Maria Martinez Angulo,,"39,781,998",Veronica Maria Martinez Angulo,2,Profesional Independiente,,Calle 5 No 4-10 oficina 106,3103704161,,veronic28@hotmail.com,,,,SI,"20,061,026","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,113",Verónica Patricia Martínez Díaz,,"1,047,380,177",Verónica Patricia Martínez Díaz,2,Profesional Independiente,,Cll Gastelbondo # 2-36,3012926411 - 3107240361 - 316 3296640- 664 7117 - 6486038,,vmartinezdiaz@hotmail.com,,,,SI,"20,180,828","20,220,827",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,040",VIANNY VARGAS PUELLO,,"45,762,631",VIANNY VARGAS PUELLO,2,Profesional Independiente,,CRA 2 NO 12-125 PISO 2,3003571907,,VIANNYPUE@GMAIL.COM,,,,SI,"20,180,226","20,220,225",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,929",VICENTE ALBERTO VELEZ D AMBROSSIO,,"72,205,260",VICENTE ALBERTO VELEZ D'AMBROSIO,2,Profesional Independiente,,AVENIDA SAN MARTÍN No. 5-84,6928681,"6,928,681",info@vicentevelez.com,,,,SI,"20,170,419","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,020",victor miguel gonzalez ramos,,"92,507,335",Victor Miguel Gonzalez Ramos,2,Profesional Independiente,,cra. 2 #11-5,3162067090,,gyb.odontologiaintegral@gmail.com,,,,SI,"20,171,220","20,211,219",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,538",Victoria Eugenia Charris Benedetti,,"45,691,139",Victoria Eugenia Charris Benedetti,2,Profesional Independiente,,Edificio Concasa Piso 7 Consultorio 705,6644599,,vicky.charris@gmail.com,,,,SI,"20,110,908","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,230",Vilma María Olier Pimienta,,"45,495,233",Vilma María Olier Pimienta,2,Profesional Independiente,,carrera 2 #10-175 local 2,6659031-3174234565,,vilmaol@hotmail.com,,,,SI,"20,100,630","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,341",VILMA MERCEDES VELASQUEZ BARRIOS,,"45,518,114",vilma mercedes velasquez barrios,2,Profesional Independiente,,CENTRO MEDICO LOS EJECUTIVOS 4 PISO CONSULTORIO 406,3186537325,,viveba28@hotmail.com,,,,SI,"20,190,313","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,756",Virgil Carballo Zarate,,"73,107,432",Virgil Carballo Zarate,2,Profesional Independiente,NO,La Providencia Kr 71 N° 31 - 195 Clinica Madre Bernarda,6532155,"6,532,155",vcaballoz@hotmail.com,,,,SI,"20,090,515","20,210,831",,,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,343",VIRIDIANA DEL CARMEN ACUÑA GARCIA,,"45,500,023",VIRIDIANA DEL CARMEN ACUÑA GARCIA,2,Profesional Independiente,,CENTRO MEDICO SANTA LUCIA KRA 71 # 31-297 CONST. 401,3016700822,,vag_ltda@hotmail.com,,,,SI,"20,160,705","20,210,831",,0,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,191",VIVECA JOSE POLO GOMEZ,,"45,514,398",VIVECA JOSE POLO GOMEZ,2,Profesional Independiente,NO,LA PROVIDENCIA CRA 71 N 31-297 CENTRO MEDICO SANTA LUCIA CONS. 406,6533073,"6,533,073",,,,,SI,"20,061,214","20,210,831",,6,NATURAL,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
